Area_of_Cytoplasm,Label,Number_of_pbodies_cytoplasm,Number_of_pbodies_in_Nucleus,Number_of_pbodies_unshrunken_Nucleus,Number_of_pbodies_unshrunken_cytoplasm,SiteX,SiteY,Well
45142.0,17,12.0,0.0,1.0,11.0,0.0,1.0,C04
39786.0,13,16.0,2.0,5.0,13.0,0.0,1.0,C04
37191.0,16,10.0,0.0,0.0,10.0,0.0,1.0,C04
19001.0,25,3.0,0.0,0.0,3.0,0.0,1.0,C04
37463.0,7,2.0,0.0,0.0,2.0,0.0,1.0,C04
60194.0,9,13.0,2.0,4.0,11.0,0.0,1.0,C04
86982.0,12,20.0,3.0,7.0,16.0,0.0,1.0,C04
57037.0,30,24.0,0.0,0.0,24.0,0.0,1.0,C04
28947.0,21,10.0,0.0,0.0,10.0,0.0,1.0,C04
35897.0,29,7.0,2.0,3.0,6.0,0.0,1.0,C04
42842.0,36,10.0,1.0,2.0,9.0,0.0,1.0,C04
21498.0,24,10.0,2.0,3.0,9.0,0.0,1.0,C04
21053.0,27,3.0,1.0,1.0,3.0,0.0,1.0,C04
48294.0,32,13.0,1.0,2.0,12.0,0.0,1.0,C04
61349.0,33,15.0,0.0,0.0,15.0,0.0,1.0,C04
48749.0,8,9.0,1.0,1.0,9.0,0.0,1.0,C04
40557.0,14,16.0,0.0,3.0,13.0,0.0,1.0,C04
30375.0,26,11.0,0.0,1.0,10.0,0.0,1.0,C04
56001.0,17,6.0,0.0,0.0,6.0,0.0,2.0,C04
38645.0,25,9.0,0.0,0.0,9.0,0.0,2.0,C04
56643.0,20,6.0,1.0,1.0,6.0,0.0,2.0,C04
37309.0,28,1.0,0.0,0.0,1.0,0.0,2.0,C04
59230.0,21,11.0,0.0,0.0,11.0,0.0,2.0,C04
34993.0,23,3.0,0.0,0.0,3.0,0.0,2.0,C04
44462.0,15,8.0,0.0,1.0,7.0,0.0,2.0,C04
67725.0,29,14.0,1.0,1.0,14.0,0.0,2.0,C04
53069.0,26,15.0,0.0,4.0,11.0,0.0,2.0,C04
29219.0,32,9.0,0.0,1.0,8.0,0.0,2.0,C04
45583.0,12,12.0,0.0,0.0,12.0,0.0,2.0,C04
75998.0,19,10.0,0.0,0.0,10.0,0.0,2.0,C04
48518.0,11,5.0,0.0,1.0,4.0,0.0,2.0,C04
74122.0,24,21.0,0.0,1.0,20.0,0.0,2.0,C04
43954.0,18,9.0,0.0,0.0,9.0,0.0,2.0,C04
31761.0,34,4.0,0.0,1.0,3.0,0.0,2.0,C04
63564.0,9,23.0,0.0,0.0,23.0,0.0,2.0,C04
74569.0,10,23.0,1.0,1.0,23.0,0.0,2.0,C04
79290.0,22,15.0,1.0,1.0,15.0,0.0,2.0,C04
46356.0,30,4.0,0.0,0.0,4.0,0.0,2.0,C04
21789.0,12,9.0,0.0,2.0,7.0,0.0,3.0,C04
27697.0,42,6.0,0.0,1.0,5.0,0.0,3.0,C04
32124.0,53,8.0,0.0,1.0,7.0,0.0,3.0,C04
18560.0,28,10.0,3.0,3.0,10.0,0.0,3.0,C04
33114.0,49,3.0,1.0,1.0,3.0,0.0,3.0,C04
53087.0,25,14.0,0.0,0.0,14.0,0.0,3.0,C04
44367.0,9,10.0,1.0,1.0,10.0,0.0,3.0,C04
50536.0,21,18.0,0.0,0.0,18.0,0.0,3.0,C04
92340.0,17,20.0,0.0,1.0,19.0,0.0,3.0,C04
47786.0,39,17.0,1.0,2.0,16.0,0.0,3.0,C04
15523.0,41,7.0,0.0,0.0,7.0,0.0,3.0,C04
61258.0,13,12.0,0.0,1.0,11.0,0.0,3.0,C04
47862.0,32,11.0,0.0,0.0,11.0,0.0,3.0,C04
45664.0,8,3.0,0.0,0.0,3.0,0.0,3.0,C04
48940.0,36,10.0,1.0,1.0,10.0,0.0,3.0,C04
37136.0,54,5.0,2.0,4.0,3.0,0.0,3.0,C04
55208.0,48,5.0,0.0,0.0,5.0,0.0,3.0,C04
38819.0,56,10.0,0.0,0.0,10.0,0.0,3.0,C04
35245.0,33,18.0,3.0,7.0,14.0,0.0,3.0,C04
42547.0,30,12.0,0.0,0.0,12.0,0.0,3.0,C04
56158.0,51,11.0,0.0,0.0,11.0,0.0,3.0,C04
55394.0,26,28.0,1.0,4.0,25.0,0.0,3.0,C04
47476.0,27,13.0,0.0,1.0,12.0,0.0,3.0,C04
51960.0,40,12.0,0.0,0.0,12.0,0.0,3.0,C04
30064.0,47,8.0,0.0,0.0,8.0,0.0,3.0,C04
32610.0,11,13.0,0.0,1.0,12.0,0.0,3.0,C04
43921.0,35,9.0,0.0,0.0,9.0,0.0,3.0,C04
58540.0,23,12.0,1.0,2.0,11.0,0.0,3.0,C04
34333.0,19,12.0,2.0,4.0,10.0,0.0,3.0,C04
41430.0,43,9.0,0.0,0.0,9.0,0.0,3.0,C04
43759.0,22,13.0,0.0,0.0,13.0,0.0,3.0,C04
51614.0,16,12.0,0.0,0.0,12.0,0.0,3.0,C04
34662.0,14,10.0,0.0,0.0,10.0,0.0,3.0,C04
31131.0,52,7.0,0.0,0.0,7.0,0.0,3.0,C04
22375.0,37,8.0,0.0,1.0,7.0,0.0,3.0,C04
44467.0,15,11.0,2.0,2.0,11.0,0.0,3.0,C04
25338.0,54,6.0,0.0,0.0,6.0,0.0,4.0,C04
22487.0,17,7.0,0.0,1.0,6.0,0.0,4.0,C04
51795.0,9,15.0,0.0,0.0,15.0,0.0,4.0,C04
28185.0,13,7.0,2.0,4.0,5.0,0.0,4.0,C04
57700.0,16,15.0,0.0,1.0,14.0,0.0,4.0,C04
45300.0,38,11.0,0.0,0.0,11.0,0.0,4.0,C04
19356.0,43,11.0,7.0,9.0,9.0,0.0,4.0,C04
62995.0,30,16.0,0.0,0.0,16.0,0.0,4.0,C04
50452.0,60,3.0,0.0,0.0,3.0,0.0,4.0,C04
58122.0,32,26.0,0.0,0.0,26.0,0.0,4.0,C04
35470.0,28,5.0,2.0,2.0,5.0,0.0,4.0,C04
38822.0,56,2.0,0.0,0.0,2.0,0.0,4.0,C04
55165.0,39,17.0,0.0,1.0,16.0,0.0,4.0,C04
26489.0,41,11.0,0.0,2.0,9.0,0.0,4.0,C04
34399.0,25,8.0,0.0,0.0,8.0,0.0,4.0,C04
49020.0,58,4.0,0.0,0.0,4.0,0.0,4.0,C04
51523.0,49,11.0,3.0,3.0,11.0,0.0,4.0,C04
68222.0,44,10.0,0.0,0.0,10.0,0.0,4.0,C04
28527.0,12,8.0,1.0,2.0,7.0,0.0,4.0,C04
68507.0,22,20.0,0.0,1.0,19.0,0.0,4.0,C04
28122.0,15,6.0,0.0,0.0,6.0,0.0,4.0,C04
34507.0,45,11.0,0.0,2.0,9.0,0.0,4.0,C04
27508.0,51,3.0,1.0,1.0,3.0,0.0,4.0,C04
43543.0,46,8.0,0.0,0.0,8.0,0.0,4.0,C04
43568.0,10,12.0,0.0,0.0,12.0,0.0,4.0,C04
47944.0,57,4.0,0.0,0.0,4.0,0.0,4.0,C04
63913.0,11,16.0,0.0,0.0,16.0,0.0,4.0,C04
34101.0,36,11.0,1.0,2.0,10.0,0.0,4.0,C04
35540.0,42,10.0,0.0,0.0,10.0,0.0,4.0,C04
74555.0,14,25.0,0.0,0.0,25.0,0.0,4.0,C04
35199.0,37,7.0,0.0,2.0,5.0,0.0,4.0,C04
42340.0,53,17.0,0.0,0.0,17.0,0.0,4.0,C04
31595.0,48,10.0,0.0,1.0,9.0,0.0,4.0,C04
29693.0,20,7.0,0.0,0.0,7.0,0.0,4.0,C04
62019.0,31,15.0,1.0,1.0,15.0,0.0,5.0,C04
61792.0,27,25.0,0.0,0.0,25.0,0.0,5.0,C04
67739.0,43,17.0,0.0,2.0,15.0,0.0,5.0,C04
38065.0,33,10.0,0.0,0.0,10.0,0.0,5.0,C04
83543.0,8,18.0,0.0,0.0,18.0,0.0,5.0,C04
46857.0,20,10.0,2.0,2.0,10.0,0.0,5.0,C04
58671.0,17,13.0,0.0,0.0,13.0,0.0,5.0,C04
30922.0,34,5.0,0.0,0.0,5.0,0.0,5.0,C04
76250.0,11,18.0,0.0,2.0,16.0,0.0,5.0,C04
65270.0,30,33.0,1.0,2.0,32.0,0.0,5.0,C04
56356.0,28,11.0,0.0,0.0,11.0,0.0,5.0,C04
79191.0,9,28.0,0.0,0.0,28.0,0.0,5.0,C04
57386.0,29,13.0,0.0,1.0,12.0,0.0,5.0,C04
57444.0,40,7.0,0.0,0.0,7.0,0.0,5.0,C04
48983.0,37,10.0,0.0,0.0,10.0,0.0,5.0,C04
53925.0,26,17.0,0.0,0.0,17.0,0.0,5.0,C04
62158.0,42,25.0,0.0,1.0,24.0,0.0,5.0,C04
61504.0,39,8.0,0.0,1.0,7.0,0.0,5.0,C04
64329.0,19,19.0,0.0,0.0,19.0,0.0,5.0,C04
80487.0,15,25.0,0.0,0.0,25.0,0.0,5.0,C04
38594.0,35,3.0,0.0,0.0,3.0,0.0,5.0,C04
41596.0,38,6.0,0.0,0.0,6.0,0.0,5.0,C04
97330.0,10,21.0,0.0,0.0,21.0,0.0,5.0,C04
52135.0,44,10.0,0.0,0.0,10.0,0.0,5.0,C04
43692.0,22,14.0,1.0,2.0,13.0,0.0,5.0,C04
59060.0,12,14.0,0.0,0.0,14.0,0.0,5.0,C04
59378.0,43,16.0,0.0,0.0,16.0,1.0,0.0,C04
59770.0,31,11.0,0.0,0.0,11.0,1.0,0.0,C04
62176.0,26,16.0,0.0,1.0,15.0,1.0,0.0,C04
42810.0,10,7.0,0.0,0.0,7.0,1.0,0.0,C04
72666.0,44,24.0,0.0,2.0,22.0,1.0,0.0,C04
33216.0,32,10.0,0.0,0.0,10.0,1.0,0.0,C04
40643.0,5,14.0,2.0,2.0,14.0,1.0,0.0,C04
50530.0,13,11.0,0.0,0.0,11.0,1.0,0.0,C04
71242.0,28,8.0,0.0,0.0,8.0,1.0,0.0,C04
45970.0,20,5.0,0.0,0.0,5.0,1.0,0.0,C04
46795.0,50,3.0,0.0,0.0,3.0,1.0,0.0,C04
77335.0,16,27.0,0.0,0.0,27.0,1.0,0.0,C04
18994.0,9,3.0,0.0,0.0,3.0,1.0,0.0,C04
46467.0,33,9.0,0.0,0.0,9.0,1.0,0.0,C04
45168.0,46,20.0,0.0,0.0,20.0,1.0,0.0,C04
52208.0,48,7.0,0.0,0.0,7.0,1.0,0.0,C04
35885.0,38,8.0,0.0,0.0,8.0,1.0,0.0,C04
75424.0,30,19.0,4.0,5.0,18.0,1.0,0.0,C04
59313.0,8,16.0,0.0,1.0,15.0,1.0,0.0,C04
63227.0,24,13.0,0.0,0.0,13.0,1.0,0.0,C04
49219.0,45,2.0,0.0,0.0,2.0,1.0,0.0,C04
47033.0,21,13.0,0.0,0.0,13.0,1.0,0.0,C04
53864.0,42,17.0,0.0,1.0,16.0,1.0,0.0,C04
27174.0,22,5.0,1.0,2.0,4.0,1.0,0.0,C04
71572.0,49,15.0,1.0,1.0,15.0,1.0,0.0,C04
29130.0,6,3.0,0.0,0.0,3.0,1.0,0.0,C04
55614.0,12,21.0,0.0,0.0,21.0,1.0,0.0,C04
110062.0,8,6.0,1.0,1.0,6.0,1.0,1.0,C04
56221.0,9,26.0,1.0,3.0,24.0,1.0,1.0,C04
38658.0,14,16.0,2.0,3.0,15.0,1.0,1.0,C04
82902.0,19,28.0,0.0,0.0,28.0,1.0,1.0,C04
71545.0,11,14.0,0.0,2.0,12.0,1.0,1.0,C04
129234.0,12,11.0,0.0,1.0,10.0,1.0,1.0,C04
89747.0,21,12.0,0.0,0.0,12.0,1.0,1.0,C04
61483.0,15,8.0,0.0,0.0,8.0,1.0,1.0,C04
91648.0,18,19.0,0.0,1.0,18.0,1.0,1.0,C04
57575.0,5,19.0,1.0,2.0,18.0,1.0,1.0,C04
101610.0,23,15.0,0.0,0.0,15.0,1.0,1.0,C04
56715.0,34,12.0,1.0,1.0,12.0,1.0,2.0,C04
50256.0,9,14.0,0.0,0.0,14.0,1.0,2.0,C04
58100.0,18,19.0,0.0,0.0,19.0,1.0,2.0,C04
101243.0,6,25.0,1.0,1.0,25.0,1.0,2.0,C04
21823.0,16,2.0,0.0,0.0,2.0,1.0,2.0,C04
68848.0,32,21.0,1.0,1.0,21.0,1.0,2.0,C04
27847.0,17,4.0,0.0,0.0,4.0,1.0,2.0,C04
48680.0,20,7.0,0.0,0.0,7.0,1.0,2.0,C04
70815.0,27,9.0,0.0,0.0,9.0,1.0,2.0,C04
57190.0,30,19.0,0.0,1.0,18.0,1.0,2.0,C04
81361.0,7,27.0,0.0,2.0,25.0,1.0,2.0,C04
47218.0,26,4.0,0.0,0.0,4.0,1.0,2.0,C04
68891.0,14,23.0,0.0,0.0,23.0,1.0,2.0,C04
53533.0,35,8.0,0.0,1.0,7.0,1.0,2.0,C04
52261.0,22,17.0,1.0,1.0,17.0,1.0,2.0,C04
41463.0,28,16.0,2.0,2.0,16.0,1.0,2.0,C04
68350.0,19,40.0,2.0,2.0,40.0,1.0,2.0,C04
58407.0,36,25.0,1.0,1.0,25.0,1.0,2.0,C04
61522.0,10,16.0,0.0,0.0,16.0,1.0,2.0,C04
56906.0,15,14.0,1.0,1.0,14.0,1.0,2.0,C04
72218.0,37,37.0,0.0,1.0,36.0,1.0,2.0,C04
54164.0,14,24.0,0.0,1.0,23.0,1.0,3.0,C04
66143.0,8,28.0,0.0,1.0,27.0,1.0,3.0,C04
99389.0,10,22.0,0.0,0.0,22.0,1.0,3.0,C04
79599.0,6,22.0,0.0,0.0,22.0,1.0,3.0,C04
46958.0,18,13.0,0.0,1.0,12.0,1.0,3.0,C04
51991.0,15,18.0,0.0,1.0,17.0,1.0,3.0,C04
50929.0,13,18.0,0.0,1.0,17.0,1.0,3.0,C04
74565.0,3,13.0,0.0,1.0,12.0,1.0,3.0,C04
63854.0,4,13.0,0.0,0.0,13.0,1.0,3.0,C04
61646.0,20,16.0,0.0,0.0,16.0,1.0,3.0,C04
72455.0,17,18.0,0.0,1.0,17.0,1.0,3.0,C04
62937.0,7,14.0,0.0,0.0,14.0,1.0,3.0,C04
54280.0,9,12.0,1.0,1.0,12.0,1.0,3.0,C04
58415.0,12,9.0,0.0,0.0,9.0,1.0,3.0,C04
50147.0,19,23.0,0.0,0.0,23.0,1.0,3.0,C04
18752.0,41,9.0,4.0,5.0,8.0,1.0,4.0,C04
63355.0,36,10.0,0.0,0.0,10.0,1.0,4.0,C04
45489.0,24,15.0,0.0,1.0,14.0,1.0,4.0,C04
48293.0,32,5.0,0.0,0.0,5.0,1.0,4.0,C04
16218.0,42,2.0,0.0,0.0,2.0,1.0,4.0,C04
43648.0,55,5.0,0.0,0.0,5.0,1.0,4.0,C04
18501.0,8,5.0,0.0,1.0,4.0,1.0,4.0,C04
18416.0,16,6.0,1.0,3.0,4.0,1.0,4.0,C04
42347.0,17,13.0,0.0,0.0,13.0,1.0,4.0,C04
48625.0,43,19.0,0.0,0.0,19.0,1.0,4.0,C04
38365.0,51,9.0,0.0,0.0,9.0,1.0,4.0,C04
38709.0,7,10.0,0.0,0.0,10.0,1.0,4.0,C04
56207.0,34,13.0,0.0,0.0,13.0,1.0,4.0,C04
23621.0,52,7.0,4.0,6.0,5.0,1.0,4.0,C04
69409.0,49,22.0,0.0,0.0,22.0,1.0,4.0,C04
32884.0,54,9.0,3.0,4.0,8.0,1.0,4.0,C04
58396.0,26,10.0,0.0,0.0,10.0,1.0,4.0,C04
51583.0,40,17.0,0.0,1.0,16.0,1.0,4.0,C04
46458.0,18,8.0,0.0,0.0,8.0,1.0,4.0,C04
66410.0,48,12.0,0.0,0.0,12.0,1.0,4.0,C04
24105.0,22,5.0,0.0,1.0,4.0,1.0,4.0,C04
82393.0,31,20.0,1.0,1.0,20.0,1.0,4.0,C04
20277.0,10,5.0,0.0,0.0,5.0,1.0,4.0,C04
76259.0,35,15.0,0.0,0.0,15.0,1.0,4.0,C04
72943.0,27,28.0,0.0,1.0,27.0,1.0,4.0,C04
16380.0,47,2.0,0.0,0.0,2.0,1.0,4.0,C04
35368.0,20,9.0,0.0,0.0,9.0,1.0,4.0,C04
36582.0,12,13.0,1.0,2.0,12.0,1.0,4.0,C04
58303.0,37,12.0,1.0,1.0,12.0,1.0,4.0,C04
29127.0,9,11.0,0.0,0.0,11.0,1.0,4.0,C04
36239.0,39,13.0,0.0,1.0,12.0,1.0,4.0,C04
59925.0,25,15.0,0.0,0.0,15.0,1.0,4.0,C04
20676.0,21,6.0,0.0,1.0,5.0,1.0,4.0,C04
26600.0,44,7.0,3.0,5.0,5.0,1.0,4.0,C04
48514.0,46,11.0,0.0,0.0,11.0,1.0,5.0,C04
52378.0,7,13.0,1.0,2.0,12.0,1.0,5.0,C04
51336.0,34,10.0,0.0,0.0,10.0,1.0,5.0,C04
26635.0,20,11.0,0.0,1.0,10.0,1.0,5.0,C04
43085.0,17,15.0,0.0,1.0,14.0,1.0,5.0,C04
29493.0,18,4.0,0.0,1.0,3.0,1.0,5.0,C04
24449.0,41,11.0,0.0,1.0,10.0,1.0,5.0,C04
43543.0,56,4.0,0.0,0.0,4.0,1.0,5.0,C04
48428.0,54,6.0,0.0,0.0,6.0,1.0,5.0,C04
43277.0,13,13.0,0.0,0.0,13.0,1.0,5.0,C04
47899.0,11,7.0,2.0,3.0,6.0,1.0,5.0,C04
38607.0,22,7.0,0.0,0.0,7.0,1.0,5.0,C04
76020.0,55,6.0,0.0,0.0,6.0,1.0,5.0,C04
6424.0,52,1.0,0.0,0.0,1.0,1.0,5.0,C04
65435.0,33,10.0,2.0,2.0,10.0,1.0,5.0,C04
41719.0,43,10.0,0.0,0.0,10.0,1.0,5.0,C04
26042.0,12,8.0,1.0,3.0,6.0,1.0,5.0,C04
37665.0,58,6.0,0.0,0.0,6.0,1.0,5.0,C04
49658.0,27,8.0,0.0,0.0,8.0,1.0,5.0,C04
31533.0,36,8.0,2.0,3.0,7.0,1.0,5.0,C04
39244.0,37,3.0,1.0,2.0,2.0,1.0,5.0,C04
16738.0,9,3.0,0.0,0.0,3.0,1.0,5.0,C04
25633.0,51,3.0,0.0,0.0,3.0,1.0,5.0,C04
56436.0,21,19.0,1.0,2.0,18.0,1.0,5.0,C04
26165.0,44,7.0,1.0,3.0,5.0,1.0,5.0,C04
57083.0,59,6.0,0.0,0.0,6.0,1.0,5.0,C04
36789.0,28,6.0,0.0,0.0,6.0,1.0,5.0,C04
42184.0,32,7.0,0.0,0.0,7.0,1.0,5.0,C04
71168.0,40,12.0,0.0,0.0,12.0,1.0,5.0,C04
48292.0,6,19.0,1.0,2.0,18.0,1.0,5.0,C04
28286.0,15,3.0,0.0,0.0,3.0,1.0,5.0,C04
44135.0,25,5.0,0.0,0.0,5.0,1.0,5.0,C04
37497.0,53,5.0,0.0,0.0,5.0,1.0,5.0,C04
37474.0,35,6.0,2.0,2.0,6.0,1.0,5.0,C04
22289.0,8,5.0,0.0,0.0,5.0,1.0,5.0,C04
72331.0,45,5.0,0.0,0.0,5.0,1.0,5.0,C04
65704.0,50,13.0,0.0,0.0,13.0,1.0,5.0,C04
24549.0,19,13.0,1.0,2.0,12.0,1.0,5.0,C04
51230.0,17,12.0,0.0,0.0,12.0,2.0,0.0,C04
30748.0,16,3.0,0.0,1.0,2.0,2.0,0.0,C04
43488.0,25,8.0,1.0,2.0,7.0,2.0,0.0,C04
41125.0,22,14.0,1.0,1.0,14.0,2.0,0.0,C04
104243.0,28,23.0,0.0,2.0,21.0,2.0,0.0,C04
59828.0,12,14.0,0.0,0.0,14.0,2.0,0.0,C04
49544.0,13,19.0,1.0,2.0,18.0,2.0,0.0,C04
37417.0,18,14.0,2.0,3.0,13.0,2.0,0.0,C04
56888.0,19,17.0,0.0,0.0,17.0,2.0,0.0,C04
51360.0,7,6.0,0.0,2.0,4.0,2.0,0.0,C04
49569.0,26,12.0,0.0,1.0,11.0,2.0,0.0,C04
60307.0,21,8.0,0.0,0.0,8.0,2.0,0.0,C04
36747.0,5,3.0,1.0,1.0,3.0,2.0,0.0,C04
69319.0,10,15.0,0.0,0.0,15.0,2.0,0.0,C04
37603.0,27,14.0,1.0,1.0,14.0,2.0,0.0,C04
56921.0,20,9.0,0.0,0.0,9.0,2.0,0.0,C04
75256.0,11,13.0,0.0,0.0,13.0,2.0,0.0,C04
68011.0,9,15.0,0.0,1.0,14.0,2.0,0.0,C04
135359.0,17,16.0,0.0,0.0,16.0,2.0,1.0,C04
64837.0,8,11.0,0.0,0.0,11.0,2.0,1.0,C04
74408.0,15,11.0,0.0,0.0,11.0,2.0,1.0,C04
50281.0,5,6.0,0.0,1.0,5.0,2.0,1.0,C04
113092.0,11,14.0,0.0,0.0,14.0,2.0,1.0,C04
23348.0,6,6.0,0.0,0.0,6.0,2.0,1.0,C04
48220.0,3,12.0,0.0,0.0,12.0,2.0,1.0,C04
68420.0,4,14.0,1.0,2.0,13.0,2.0,1.0,C04
64833.0,9,13.0,0.0,0.0,13.0,2.0,1.0,C04
68295.0,19,8.0,0.0,0.0,8.0,2.0,1.0,C04
62563.0,2,13.0,0.0,0.0,13.0,2.0,1.0,C04
73600.0,18,14.0,0.0,1.0,13.0,2.0,1.0,C04
110967.0,14,20.0,1.0,1.0,20.0,2.0,1.0,C04
27451.0,7,4.0,0.0,0.0,4.0,2.0,1.0,C04
74383.0,20,45.0,0.0,3.0,42.0,2.0,2.0,C04
47936.0,26,11.0,0.0,0.0,11.0,2.0,2.0,C04
28121.0,27,8.0,0.0,1.0,7.0,2.0,2.0,C04
26895.0,34,8.0,0.0,0.0,8.0,2.0,2.0,C04
76643.0,12,4.0,0.0,0.0,4.0,2.0,2.0,C04
32593.0,33,4.0,0.0,1.0,3.0,2.0,2.0,C04
43079.0,36,5.0,0.0,0.0,5.0,2.0,2.0,C04
54642.0,13,8.0,0.0,0.0,8.0,2.0,2.0,C04
60648.0,19,16.0,0.0,0.0,16.0,2.0,2.0,C04
35069.0,38,8.0,0.0,1.0,7.0,2.0,2.0,C04
54305.0,29,9.0,0.0,1.0,8.0,2.0,2.0,C04
50239.0,22,5.0,0.0,0.0,5.0,2.0,2.0,C04
46964.0,21,3.0,0.0,0.0,3.0,2.0,2.0,C04
61303.0,17,16.0,0.0,0.0,16.0,2.0,2.0,C04
76137.0,30,26.0,0.0,0.0,26.0,2.0,2.0,C04
30566.0,31,5.0,0.0,1.0,4.0,2.0,2.0,C04
52054.0,28,11.0,0.0,0.0,11.0,2.0,2.0,C04
47906.0,35,16.0,0.0,1.0,15.0,2.0,2.0,C04
47899.0,23,10.0,0.0,0.0,10.0,2.0,2.0,C04
81528.0,14,33.0,0.0,2.0,31.0,2.0,2.0,C04
56388.0,7,7.0,0.0,0.0,7.0,2.0,2.0,C04
74724.0,5,9.0,0.0,0.0,9.0,2.0,2.0,C04
49512.0,16,10.0,0.0,0.0,10.0,2.0,2.0,C04
51208.0,26,5.0,2.0,4.0,3.0,2.0,3.0,C04
51309.0,12,20.0,1.0,1.0,20.0,2.0,3.0,C04
76541.0,27,28.0,0.0,1.0,27.0,2.0,3.0,C04
56962.0,37,15.0,0.0,0.0,15.0,2.0,3.0,C04
16071.0,16,1.0,4.0,4.0,1.0,2.0,3.0,C04
88323.0,21,24.0,0.0,2.0,22.0,2.0,3.0,C04
17970.0,11,1.0,0.0,0.0,1.0,2.0,3.0,C04
48556.0,25,5.0,1.0,2.0,4.0,2.0,3.0,C04
61049.0,40,14.0,0.0,0.0,14.0,2.0,3.0,C04
77350.0,38,10.0,0.0,0.0,10.0,2.0,3.0,C04
49456.0,29,10.0,0.0,0.0,10.0,2.0,3.0,C04
33894.0,35,10.0,2.0,3.0,9.0,2.0,3.0,C04
29346.0,20,1.0,0.0,0.0,1.0,2.0,3.0,C04
31752.0,18,8.0,0.0,0.0,8.0,2.0,3.0,C04
71768.0,15,27.0,0.0,1.0,26.0,2.0,3.0,C04
61184.0,43,11.0,0.0,0.0,11.0,2.0,3.0,C04
23330.0,10,11.0,0.0,0.0,11.0,2.0,3.0,C04
52624.0,31,14.0,0.0,0.0,14.0,2.0,3.0,C04
57140.0,39,11.0,0.0,0.0,11.0,2.0,3.0,C04
103092.0,34,11.0,0.0,0.0,11.0,2.0,3.0,C04
52539.0,14,14.0,0.0,0.0,14.0,2.0,3.0,C04
44696.0,33,6.0,0.0,0.0,6.0,2.0,3.0,C04
55683.0,36,9.0,0.0,0.0,9.0,2.0,3.0,C04
19449.0,36,1.0,0.0,0.0,1.0,2.0,4.0,C04
48047.0,37,6.0,3.0,5.0,4.0,2.0,4.0,C04
54011.0,28,35.0,3.0,5.0,33.0,2.0,4.0,C04
76681.0,34,12.0,0.0,0.0,12.0,2.0,4.0,C04
24494.0,51,16.0,2.0,5.0,13.0,2.0,4.0,C04
26469.0,43,11.0,0.0,0.0,11.0,2.0,4.0,C04
57796.0,29,25.0,0.0,3.0,22.0,2.0,4.0,C04
32479.0,19,4.0,0.0,1.0,3.0,2.0,4.0,C04
74140.0,15,10.0,0.0,0.0,10.0,2.0,4.0,C04
60857.0,25,14.0,0.0,0.0,14.0,2.0,4.0,C04
35664.0,40,7.0,0.0,1.0,6.0,2.0,4.0,C04
58626.0,13,14.0,0.0,0.0,14.0,2.0,4.0,C04
63186.0,22,20.0,1.0,1.0,20.0,2.0,4.0,C04
28183.0,16,6.0,2.0,2.0,6.0,2.0,4.0,C04
72517.0,23,22.0,1.0,2.0,21.0,2.0,4.0,C04
45774.0,10,16.0,0.0,1.0,15.0,2.0,4.0,C04
59709.0,21,25.0,2.0,5.0,22.0,2.0,4.0,C04
87342.0,7,20.0,0.0,1.0,19.0,2.0,4.0,C04
41648.0,42,7.0,0.0,0.0,7.0,2.0,4.0,C04
70281.0,33,18.0,1.0,1.0,18.0,2.0,4.0,C04
