Area_of_Cytoplasm,Label,Number_of_pbodies_cytoplasm,Number_of_pbodies_in_Nucleus,Number_of_pbodies_unshrunken_Nucleus,Number_of_pbodies_unshrunken_cytoplasm,SiteX,SiteY,Well
61792.0,27,25.0,0.0,0.0,25.0,0.0,5.0,C05
67739.0,43,17.0,0.0,2.0,15.0,0.0,5.0,C05
38065.0,33,10.0,0.0,0.0,10.0,0.0,5.0,C05
83543.0,8,18.0,0.0,0.0,18.0,0.0,5.0,C05
46857.0,20,10.0,2.0,2.0,10.0,0.0,5.0,C05
58671.0,17,13.0,0.0,0.0,13.0,0.0,5.0,C05
30922.0,34,5.0,0.0,0.0,5.0,0.0,5.0,C05
76250.0,11,18.0,0.0,2.0,16.0,0.0,5.0,C05
65270.0,30,33.0,1.0,2.0,32.0,0.0,5.0,C05
56356.0,28,11.0,0.0,0.0,11.0,0.0,5.0,C05
79191.0,9,28.0,0.0,0.0,28.0,0.0,5.0,C05
57386.0,29,13.0,0.0,1.0,12.0,0.0,5.0,C05
57444.0,40,7.0,0.0,0.0,7.0,0.0,5.0,C05
48983.0,37,10.0,0.0,0.0,10.0,0.0,5.0,C05
53925.0,26,17.0,0.0,0.0,17.0,0.0,5.0,C05
62158.0,42,25.0,0.0,1.0,24.0,0.0,5.0,C05
61504.0,39,8.0,0.0,1.0,7.0,0.0,5.0,C05
64329.0,19,19.0,0.0,0.0,19.0,0.0,5.0,C05
80487.0,15,25.0,0.0,0.0,25.0,0.0,5.0,C05
38594.0,35,3.0,0.0,0.0,3.0,0.0,5.0,C05
41596.0,38,6.0,0.0,0.0,6.0,0.0,5.0,C05
97330.0,10,21.0,0.0,0.0,21.0,0.0,5.0,C05
52135.0,44,10.0,0.0,0.0,10.0,0.0,5.0,C05
43692.0,22,14.0,1.0,2.0,13.0,0.0,5.0,C05
59060.0,12,14.0,0.0,0.0,14.0,0.0,5.0,C05
59378.0,43,16.0,0.0,0.0,16.0,1.0,0.0,C05
59770.0,31,11.0,0.0,0.0,11.0,1.0,0.0,C05
62176.0,26,16.0,0.0,1.0,15.0,1.0,0.0,C05
42810.0,10,7.0,0.0,0.0,7.0,1.0,0.0,C05
72666.0,44,24.0,0.0,2.0,22.0,1.0,0.0,C05
33216.0,32,10.0,0.0,0.0,10.0,1.0,0.0,C05
40643.0,5,14.0,2.0,2.0,14.0,1.0,0.0,C05
50530.0,13,11.0,0.0,0.0,11.0,1.0,0.0,C05
71242.0,28,8.0,0.0,0.0,8.0,1.0,0.0,C05
45970.0,20,5.0,0.0,0.0,5.0,1.0,0.0,C05
46795.0,50,3.0,0.0,0.0,3.0,1.0,0.0,C05
77335.0,16,27.0,0.0,0.0,27.0,1.0,0.0,C05
18994.0,9,3.0,0.0,0.0,3.0,1.0,0.0,C05
46467.0,33,9.0,0.0,0.0,9.0,1.0,0.0,C05
45168.0,46,20.0,0.0,0.0,20.0,1.0,0.0,C05
52208.0,48,7.0,0.0,0.0,7.0,1.0,0.0,C05
35885.0,38,8.0,0.0,0.0,8.0,1.0,0.0,C05
75424.0,30,19.0,4.0,5.0,18.0,1.0,0.0,C05
59313.0,8,16.0,0.0,1.0,15.0,1.0,0.0,C05
63227.0,24,13.0,0.0,0.0,13.0,1.0,0.0,C05
49219.0,45,2.0,0.0,0.0,2.0,1.0,0.0,C05
47033.0,21,13.0,0.0,0.0,13.0,1.0,0.0,C05
53864.0,42,17.0,0.0,1.0,16.0,1.0,0.0,C05
27174.0,22,5.0,1.0,2.0,4.0,1.0,0.0,C05
71572.0,49,15.0,1.0,1.0,15.0,1.0,0.0,C05
29130.0,6,3.0,0.0,0.0,3.0,1.0,0.0,C05
55614.0,12,21.0,0.0,0.0,21.0,1.0,0.0,C05
110062.0,8,6.0,1.0,1.0,6.0,1.0,1.0,C05
56221.0,9,26.0,1.0,3.0,24.0,1.0,1.0,C05
38658.0,14,16.0,2.0,3.0,15.0,1.0,1.0,C05
82902.0,19,28.0,0.0,0.0,28.0,1.0,1.0,C05
71545.0,11,14.0,0.0,2.0,12.0,1.0,1.0,C05
129234.0,12,11.0,0.0,1.0,10.0,1.0,1.0,C05
89747.0,21,12.0,0.0,0.0,12.0,1.0,1.0,C05
61483.0,15,8.0,0.0,0.0,8.0,1.0,1.0,C05
91648.0,18,19.0,0.0,1.0,18.0,1.0,1.0,C05
57575.0,5,19.0,1.0,2.0,18.0,1.0,1.0,C05
101610.0,23,15.0,0.0,0.0,15.0,1.0,1.0,C05
56715.0,34,12.0,1.0,1.0,12.0,1.0,2.0,C05
50256.0,9,14.0,0.0,0.0,14.0,1.0,2.0,C05
58100.0,18,19.0,0.0,0.0,19.0,1.0,2.0,C05
101243.0,6,25.0,1.0,1.0,25.0,1.0,2.0,C05
21823.0,16,2.0,0.0,0.0,2.0,1.0,2.0,C05
68848.0,32,21.0,1.0,1.0,21.0,1.0,2.0,C05
27847.0,17,4.0,0.0,0.0,4.0,1.0,2.0,C05
48680.0,20,7.0,0.0,0.0,7.0,1.0,2.0,C05
70815.0,27,9.0,0.0,0.0,9.0,1.0,2.0,C05
57190.0,30,19.0,0.0,1.0,18.0,1.0,2.0,C05
81361.0,7,27.0,0.0,2.0,25.0,1.0,2.0,C05
47218.0,26,4.0,0.0,0.0,4.0,1.0,2.0,C05
68891.0,14,23.0,0.0,0.0,23.0,1.0,2.0,C05
53533.0,35,8.0,0.0,1.0,7.0,1.0,2.0,C05
52261.0,22,17.0,1.0,1.0,17.0,1.0,2.0,C05
41463.0,28,16.0,2.0,2.0,16.0,1.0,2.0,C05
68350.0,19,40.0,2.0,2.0,40.0,1.0,2.0,C05
58407.0,36,25.0,1.0,1.0,25.0,1.0,2.0,C05
61522.0,10,16.0,0.0,0.0,16.0,1.0,2.0,C05
56906.0,15,14.0,1.0,1.0,14.0,1.0,2.0,C05
72218.0,37,37.0,0.0,1.0,36.0,1.0,2.0,C05
54164.0,14,24.0,0.0,1.0,23.0,1.0,3.0,C05
66143.0,8,28.0,0.0,1.0,27.0,1.0,3.0,C05
99389.0,10,22.0,0.0,0.0,22.0,1.0,3.0,C05
79599.0,6,22.0,0.0,0.0,22.0,1.0,3.0,C05
46958.0,18,13.0,0.0,1.0,12.0,1.0,3.0,C05
51991.0,15,18.0,0.0,1.0,17.0,1.0,3.0,C05
50929.0,13,18.0,0.0,1.0,17.0,1.0,3.0,C05
74565.0,3,13.0,0.0,1.0,12.0,1.0,3.0,C05
63854.0,4,13.0,0.0,0.0,13.0,1.0,3.0,C05
61646.0,20,16.0,0.0,0.0,16.0,1.0,3.0,C05
72455.0,17,18.0,0.0,1.0,17.0,1.0,3.0,C05
62937.0,7,14.0,0.0,0.0,14.0,1.0,3.0,C05
54280.0,9,12.0,1.0,1.0,12.0,1.0,3.0,C05
58415.0,12,9.0,0.0,0.0,9.0,1.0,3.0,C05
50147.0,19,23.0,0.0,0.0,23.0,1.0,3.0,C05
18752.0,41,9.0,4.0,5.0,8.0,1.0,4.0,C05
63355.0,36,10.0,0.0,0.0,10.0,1.0,4.0,C05
45489.0,24,15.0,0.0,1.0,14.0,1.0,4.0,C05
48293.0,32,5.0,0.0,0.0,5.0,1.0,4.0,C05
16218.0,42,2.0,0.0,0.0,2.0,1.0,4.0,C05
43648.0,55,5.0,0.0,0.0,5.0,1.0,4.0,C05
18501.0,8,5.0,0.0,1.0,4.0,1.0,4.0,C05
18416.0,16,6.0,1.0,3.0,4.0,1.0,4.0,C05
42347.0,17,13.0,0.0,0.0,13.0,1.0,4.0,C05
48625.0,43,19.0,0.0,0.0,19.0,1.0,4.0,C05
38365.0,51,9.0,0.0,0.0,9.0,1.0,4.0,C05
38709.0,7,10.0,0.0,0.0,10.0,1.0,4.0,C05
56207.0,34,13.0,0.0,0.0,13.0,1.0,4.0,C05
23621.0,52,7.0,4.0,6.0,5.0,1.0,4.0,C05
69409.0,49,22.0,0.0,0.0,22.0,1.0,4.0,C05
32884.0,54,9.0,3.0,4.0,8.0,1.0,4.0,C05
58396.0,26,10.0,0.0,0.0,10.0,1.0,4.0,C05
51583.0,40,17.0,0.0,1.0,16.0,1.0,4.0,C05
46458.0,18,8.0,0.0,0.0,8.0,1.0,4.0,C05
66410.0,48,12.0,0.0,0.0,12.0,1.0,4.0,C05
24105.0,22,5.0,0.0,1.0,4.0,1.0,4.0,C05
82393.0,31,20.0,1.0,1.0,20.0,1.0,4.0,C05
20277.0,10,5.0,0.0,0.0,5.0,1.0,4.0,C05
76259.0,35,15.0,0.0,0.0,15.0,1.0,4.0,C05
72943.0,27,28.0,0.0,1.0,27.0,1.0,4.0,C05
16380.0,47,2.0,0.0,0.0,2.0,1.0,4.0,C05
35368.0,20,9.0,0.0,0.0,9.0,1.0,4.0,C05
36582.0,12,13.0,1.0,2.0,12.0,1.0,4.0,C05
58303.0,37,12.0,1.0,1.0,12.0,1.0,4.0,C05
29127.0,9,11.0,0.0,0.0,11.0,1.0,4.0,C05
36239.0,39,13.0,0.0,1.0,12.0,1.0,4.0,C05
59925.0,25,15.0,0.0,0.0,15.0,1.0,4.0,C05
20676.0,21,6.0,0.0,1.0,5.0,1.0,4.0,C05
26600.0,44,7.0,3.0,5.0,5.0,1.0,4.0,C05
48514.0,46,11.0,0.0,0.0,11.0,1.0,5.0,C05
52378.0,7,13.0,1.0,2.0,12.0,1.0,5.0,C05
51336.0,34,10.0,0.0,0.0,10.0,1.0,5.0,C05
26635.0,20,11.0,0.0,1.0,10.0,1.0,5.0,C05
43085.0,17,15.0,0.0,1.0,14.0,1.0,5.0,C05
29493.0,18,4.0,0.0,1.0,3.0,1.0,5.0,C05
24449.0,41,11.0,0.0,1.0,10.0,1.0,5.0,C05
43543.0,56,4.0,0.0,0.0,4.0,1.0,5.0,C05
48428.0,54,6.0,0.0,0.0,6.0,1.0,5.0,C05
43277.0,13,13.0,0.0,0.0,13.0,1.0,5.0,C05
47899.0,11,7.0,2.0,3.0,6.0,1.0,5.0,C05
38607.0,22,7.0,0.0,0.0,7.0,1.0,5.0,C05
76020.0,55,6.0,0.0,0.0,6.0,1.0,5.0,C05
6424.0,52,1.0,0.0,0.0,1.0,1.0,5.0,C05
65435.0,33,10.0,2.0,2.0,10.0,1.0,5.0,C05
41719.0,43,10.0,0.0,0.0,10.0,1.0,5.0,C05
26042.0,12,8.0,1.0,3.0,6.0,1.0,5.0,C05
37665.0,58,6.0,0.0,0.0,6.0,1.0,5.0,C05
49658.0,27,8.0,0.0,0.0,8.0,1.0,5.0,C05
31533.0,36,8.0,2.0,3.0,7.0,1.0,5.0,C05
39244.0,37,3.0,1.0,2.0,2.0,1.0,5.0,C05
16738.0,9,3.0,0.0,0.0,3.0,1.0,5.0,C05
25633.0,51,3.0,0.0,0.0,3.0,1.0,5.0,C05
56436.0,21,19.0,1.0,2.0,18.0,1.0,5.0,C05
26165.0,44,7.0,1.0,3.0,5.0,1.0,5.0,C05
57083.0,59,6.0,0.0,0.0,6.0,1.0,5.0,C05
36789.0,28,6.0,0.0,0.0,6.0,1.0,5.0,C05
42184.0,32,7.0,0.0,0.0,7.0,1.0,5.0,C05
71168.0,40,12.0,0.0,0.0,12.0,1.0,5.0,C05
48292.0,6,19.0,1.0,2.0,18.0,1.0,5.0,C05
28286.0,15,3.0,0.0,0.0,3.0,1.0,5.0,C05
44135.0,25,5.0,0.0,0.0,5.0,1.0,5.0,C05
37497.0,53,5.0,0.0,0.0,5.0,1.0,5.0,C05
37474.0,35,6.0,2.0,2.0,6.0,1.0,5.0,C05
22289.0,8,5.0,0.0,0.0,5.0,1.0,5.0,C05
72331.0,45,5.0,0.0,0.0,5.0,1.0,5.0,C05
65704.0,50,13.0,0.0,0.0,13.0,1.0,5.0,C05
24549.0,19,13.0,1.0,2.0,12.0,1.0,5.0,C05
51230.0,17,12.0,0.0,0.0,12.0,2.0,0.0,C05
30748.0,16,3.0,0.0,1.0,2.0,2.0,0.0,C05
43488.0,25,8.0,1.0,2.0,7.0,2.0,0.0,C05
41125.0,22,14.0,1.0,1.0,14.0,2.0,0.0,C05
104243.0,28,23.0,0.0,2.0,21.0,2.0,0.0,C05
59828.0,12,14.0,0.0,0.0,14.0,2.0,0.0,C05
49544.0,13,19.0,1.0,2.0,18.0,2.0,0.0,C05
37417.0,18,14.0,2.0,3.0,13.0,2.0,0.0,C05
56888.0,19,17.0,0.0,0.0,17.0,2.0,0.0,C05
51360.0,7,6.0,0.0,2.0,4.0,2.0,0.0,C05
49569.0,26,12.0,0.0,1.0,11.0,2.0,0.0,C05
60307.0,21,8.0,0.0,0.0,8.0,2.0,0.0,C05
36747.0,5,3.0,1.0,1.0,3.0,2.0,0.0,C05
69319.0,10,15.0,0.0,0.0,15.0,2.0,0.0,C05
37603.0,27,14.0,1.0,1.0,14.0,2.0,0.0,C05
56921.0,20,9.0,0.0,0.0,9.0,2.0,0.0,C05
75256.0,11,13.0,0.0,0.0,13.0,2.0,0.0,C05
68011.0,9,15.0,0.0,1.0,14.0,2.0,0.0,C05
135359.0,17,16.0,0.0,0.0,16.0,2.0,1.0,C05
64837.0,8,11.0,0.0,0.0,11.0,2.0,1.0,C05
74408.0,15,11.0,0.0,0.0,11.0,2.0,1.0,C05
50281.0,5,6.0,0.0,1.0,5.0,2.0,1.0,C05
113092.0,11,14.0,0.0,0.0,14.0,2.0,1.0,C05
23348.0,6,6.0,0.0,0.0,6.0,2.0,1.0,C05
48220.0,3,12.0,0.0,0.0,12.0,2.0,1.0,C05
68420.0,4,14.0,1.0,2.0,13.0,2.0,1.0,C05
64833.0,9,13.0,0.0,0.0,13.0,2.0,1.0,C05
68295.0,19,8.0,0.0,0.0,8.0,2.0,1.0,C05
62563.0,2,13.0,0.0,0.0,13.0,2.0,1.0,C05
73600.0,18,14.0,0.0,1.0,13.0,2.0,1.0,C05
110967.0,14,20.0,1.0,1.0,20.0,2.0,1.0,C05
27451.0,7,4.0,0.0,0.0,4.0,2.0,1.0,C05
74383.0,20,45.0,0.0,3.0,42.0,2.0,2.0,C05
47936.0,26,11.0,0.0,0.0,11.0,2.0,2.0,C05
28121.0,27,8.0,0.0,1.0,7.0,2.0,2.0,C05
26895.0,34,8.0,0.0,0.0,8.0,2.0,2.0,C05
76643.0,12,4.0,0.0,0.0,4.0,2.0,2.0,C05
32593.0,33,4.0,0.0,1.0,3.0,2.0,2.0,C05
43079.0,36,5.0,0.0,0.0,5.0,2.0,2.0,C05
54642.0,13,8.0,0.0,0.0,8.0,2.0,2.0,C05
60648.0,19,16.0,0.0,0.0,16.0,2.0,2.0,C05
35069.0,38,8.0,0.0,1.0,7.0,2.0,2.0,C05
54305.0,29,9.0,0.0,1.0,8.0,2.0,2.0,C05
50239.0,22,5.0,0.0,0.0,5.0,2.0,2.0,C05
46964.0,21,3.0,0.0,0.0,3.0,2.0,2.0,C05
61303.0,17,16.0,0.0,0.0,16.0,2.0,2.0,C05
76137.0,30,26.0,0.0,0.0,26.0,2.0,2.0,C05
30566.0,31,5.0,0.0,1.0,4.0,2.0,2.0,C05
52054.0,28,11.0,0.0,0.0,11.0,2.0,2.0,C05
47906.0,35,16.0,0.0,1.0,15.0,2.0,2.0,C05
47899.0,23,10.0,0.0,0.0,10.0,2.0,2.0,C05
81528.0,14,33.0,0.0,2.0,31.0,2.0,2.0,C05
56388.0,7,7.0,0.0,0.0,7.0,2.0,2.0,C05
74724.0,5,9.0,0.0,0.0,9.0,2.0,2.0,C05
49512.0,16,10.0,0.0,0.0,10.0,2.0,2.0,C05
51208.0,26,5.0,2.0,4.0,3.0,2.0,3.0,C05
51309.0,12,20.0,1.0,1.0,20.0,2.0,3.0,C05
76541.0,27,28.0,0.0,1.0,27.0,2.0,3.0,C05
56962.0,37,15.0,0.0,0.0,15.0,2.0,3.0,C05
16071.0,16,1.0,4.0,4.0,1.0,2.0,3.0,C05
88323.0,21,24.0,0.0,2.0,22.0,2.0,3.0,C05
17970.0,11,1.0,0.0,0.0,1.0,2.0,3.0,C05
48556.0,25,5.0,1.0,2.0,4.0,2.0,3.0,C05
61049.0,40,14.0,0.0,0.0,14.0,2.0,3.0,C05
77350.0,38,10.0,0.0,0.0,10.0,2.0,3.0,C05
49456.0,29,10.0,0.0,0.0,10.0,2.0,3.0,C05
33894.0,35,10.0,2.0,3.0,9.0,2.0,3.0,C05
29346.0,20,1.0,0.0,0.0,1.0,2.0,3.0,C05
31752.0,18,8.0,0.0,0.0,8.0,2.0,3.0,C05
71768.0,15,27.0,0.0,1.0,26.0,2.0,3.0,C05
61184.0,43,11.0,0.0,0.0,11.0,2.0,3.0,C05
23330.0,10,11.0,0.0,0.0,11.0,2.0,3.0,C05
52624.0,31,14.0,0.0,0.0,14.0,2.0,3.0,C05
57140.0,39,11.0,0.0,0.0,11.0,2.0,3.0,C05
103092.0,34,11.0,0.0,0.0,11.0,2.0,3.0,C05
52539.0,14,14.0,0.0,0.0,14.0,2.0,3.0,C05
44696.0,33,6.0,0.0,0.0,6.0,2.0,3.0,C05
55683.0,36,9.0,0.0,0.0,9.0,2.0,3.0,C05
19449.0,36,1.0,0.0,0.0,1.0,2.0,4.0,C05
48047.0,37,6.0,3.0,5.0,4.0,2.0,4.0,C05
54011.0,28,35.0,3.0,5.0,33.0,2.0,4.0,C05
76681.0,34,12.0,0.0,0.0,12.0,2.0,4.0,C05
24494.0,51,16.0,2.0,5.0,13.0,2.0,4.0,C05
26469.0,43,11.0,0.0,0.0,11.0,2.0,4.0,C05
57796.0,29,25.0,0.0,3.0,22.0,2.0,4.0,C05
32479.0,19,4.0,0.0,1.0,3.0,2.0,4.0,C05
74140.0,15,10.0,0.0,0.0,10.0,2.0,4.0,C05
60857.0,25,14.0,0.0,0.0,14.0,2.0,4.0,C05
35664.0,40,7.0,0.0,1.0,6.0,2.0,4.0,C05
58626.0,13,14.0,0.0,0.0,14.0,2.0,4.0,C05
63186.0,22,20.0,1.0,1.0,20.0,2.0,4.0,C05
28183.0,16,6.0,2.0,2.0,6.0,2.0,4.0,C05
72517.0,23,22.0,1.0,2.0,21.0,2.0,4.0,C05
45774.0,10,16.0,0.0,1.0,15.0,2.0,4.0,C05
59709.0,21,25.0,2.0,5.0,22.0,2.0,4.0,C05
87342.0,7,20.0,0.0,1.0,19.0,2.0,4.0,C05
41648.0,42,7.0,0.0,0.0,7.0,2.0,4.0,C05
70281.0,33,18.0,1.0,1.0,18.0,2.0,4.0,C05
